Acupoint_Code,Relation,Mesh_Term,Mesh_Id,NCT_freq,NCT_Ids
SP6,clinicaltrials,OTORHINOLARYNGOLOGIC DISEASES,D000010038,2,"NCT05188365, NCT06328582"
SP6,clinicaltrials,OVARIAN CYSTS,D000010048,5,"NCT03625531, NCT01573858, NCT04509817, NCT02653911, NCT06549647"
SP6,clinicaltrials,OVARIAN DISEASES,D000010049,5,"NCT03625531, NCT01573858, NCT04509817, NCT02653911, NCT06549647"
SP6,clinicaltrials,OVERNUTRITION,D000044343,6,"NCT05188365, NCT05347030, NCT04957134, NCT02066090, NCT04943705, NCT03815253"
SP6,clinicaltrials,OVERWEIGHT,D000050177,6,"NCT05188365, NCT05347030, NCT04957134, NCT02066090, NCT04943705, NCT03815253"
SP6,clinicaltrials,PAIN,D000010146,38,"NCT06342791, NCT02588274, NCT05548374, NCT04178226, NCT05938660, NCT06375382, NCT06188286, NCT06364592, NCT01259180, NCT06517069, NCT04553562, NCT03977519, NCT03489681, NCT05730972, NCT02773472, NCT03881319, NCT06578013, NCT05223517, NCT02783534, NCT03328819, NCT04238117, NCT06002464, NCT03213938, NCT05676879, NCT06352164, NCT04687852, NCT04976751, NCT06411054, NCT05075551, NCT03641807, NCT05521737, NCT06316583, NCT05408377, NCT04071028, NCT04436445, NCT03802045, NCT06054087, NCT05815654"
SP6,clinicaltrials,PARALYSIS,D000010243,4,"NCT06280794, NCT05585346, NCT05846217, NCT06544603"
SP6,clinicaltrials,PARAPROTEINEMIAS,D000010265,2,"NCT05842265, NCT04459416"
SP6,clinicaltrials,PARASOMNIAS,D000020447,2,"NCT06401837, NCT06499311"
SP6,clinicaltrials,PATHOLOGIC PROCESSES,D000010335,47,"NCT05947929, NCT02588274, NCT03625531, NCT04178226, NCT05938660, NCT04296422, NCT01573858, NCT03373474, NCT06364592, NCT05585450, NCT05702255, NCT03249701, NCT05279963, NCT03977519, NCT05730972, NCT03881319, NCT06578013, NCT04509817, NCT02783534, NCT06544603, NCT02509143, NCT05890508, NCT06002464, NCT02592681, NCT03213938, NCT05998421, NCT02967484, NCT04687852, NCT06401837, NCT04917185, NCT06553053, NCT05283577, NCT05075551, NCT05571007, NCT06219707, NCT03641807, NCT03981120, NCT02051036, NCT02653911, NCT05212688, NCT04158193, NCT06316583, NCT04387383, NCT04071028, NCT06549647, NCT06042777, NCT05815654"
SP6,clinicaltrials,"PATHOLOGICAL CONDITIONS, ANATOMICAL",D000020763,3,"NCT01987622, NCT04589715, NCT02051036"
SP6,clinicaltrials,PELVIC PAIN,D000017699,20,"NCT02588274, NCT04178226, NCT05938660, NCT06364592, NCT01259180, NCT04553562, NCT03977519, NCT03881319, NCT06578013, NCT05223517, NCT02783534, NCT03213938, NCT04687852, NCT04976751, NCT05075551, NCT03641807, NCT06316583, NCT04071028, NCT04436445, NCT05815654"
SP6,clinicaltrials,PERIPHERAL NERVOUS SYSTEM DISEASES,D000010523,12,"NCT03290976, NCT02744274, NCT03582423, NCT05904340, NCT03489681, NCT05921019, NCT06074913, NCT05521737, NCT05863793, NCT05764447, NCT06054087, NCT06330233"
SP6,clinicaltrials,PNEUMONIA,D000011014,4,"NCT05890508, NCT05289154, NCT05212688, NCT06042777"
SP6,clinicaltrials,"PNEUMONIA, VIRAL",D000011024,4,"NCT05890508, NCT05289154, NCT05212688, NCT06042777"
SP6,clinicaltrials,POLYCYSTIC OVARY SYNDROME,D000011085,5,"NCT03625531, NCT01573858, NCT04509817, NCT02653911, NCT06549647"
SP6,clinicaltrials,POST-ACUTE COVID-19 SYNDROME,D000094024,3,"NCT05890508, NCT05212688, NCT06042777"
SP6,clinicaltrials,POST-INFECTIOUS DISORDERS,D000094025,3,"NCT05890508, NCT05212688, NCT06042777"
SP6,clinicaltrials,POSTOPERATIVE COMPLICATIONS,D000011183,5,"NCT03373474, NCT03249701, NCT02509143, NCT06002464, NCT04158193"
SP6,clinicaltrials,POSTOPERATIVE NAUSEA AND VOMITING,D000020250,2,"NCT03249701, NCT02509143"
SP6,clinicaltrials,PREGNANCY COMPLICATIONS,D000011248,3,"NCT04998565, NCT05998421, NCT00279071"
SP6,clinicaltrials,PREMENSTRUAL SYNDROME,D000011293,3,"NCT04296422, NCT03881319, NCT02592681"
SP6,clinicaltrials,PROSTATIC DISEASES,D000011469,9,"NCT02588274, NCT05585450, NCT05069467, NCT03213938, NCT04172649, NCT04976751, NCT05075551, NCT03641807, NCT02051036"
SP6,clinicaltrials,PROSTATIC HYPERPLASIA,D000011470,2,"NCT05585450, NCT02051036"
SP6,clinicaltrials,PROSTATIC NEOPLASMS,D000011471,2,"NCT05069467, NCT04172649"
SP6,clinicaltrials,PROSTATITIS,D000011472,5,"NCT02588274, NCT03213938, NCT04976751, NCT05075551, NCT03641807"
SP6,clinicaltrials,PRURITUS,D000011537,2,"NCT06506240, NCT05575193"
SP6,clinicaltrials,RECTAL DISEASES,D000012002,4,"NCT03222557, NCT02509143, NCT05798884, NCT02388256"
SP6,clinicaltrials,RECURRENCE,D000012008,2,"NCT05998421, NCT06553053"
SP6,clinicaltrials,RESPIRATORY TRACT DISEASES,D000012140,8,"NCT02663492, NCT05730972, NCT05890508, NCT06461338, NCT05019079, NCT05289154, NCT05212688, NCT06042777"
SP6,clinicaltrials,RESPIRATORY TRACT INFECTIONS,D000012141,4,"NCT05890508, NCT05289154, NCT05212688, NCT06042777"
SP6,clinicaltrials,RESPIRATORY TRACT NEOPLASMS,D000012142,3,"NCT02663492, NCT05730972, NCT06461338"
SP6,clinicaltrials,RHEUMATIC DISEASES,D000012216,8,"NCT01569230, NCT03366363, NCT03274713, NCT02583334, NCT06571110, NCT03359603, NCT04521998, NCT06451783"
SP6,clinicaltrials,RNA VIRUS INFECTIONS,D000012327,4,"NCT05890508, NCT05289154, NCT05212688, NCT06042777"
SP6,clinicaltrials,"SIGNS AND SYMPTOMS, DIGESTIVE",D000012817,8,"NCT06340776, NCT06375382, NCT05702255, NCT03249701, NCT02509143, NCT06352164, NCT06219707, NCT06390761"
SP6,clinicaltrials,SKIN DISEASES,D000012871,11,"NCT06506240, NCT02457039, NCT03373474, NCT05904340, NCT02964286, NCT05529836, NCT05510700, NCT05460819, NCT04144309, NCT05575193, NCT04158193"
SP6,clinicaltrials,SKIN MANIFESTATIONS,D000012877,3,"NCT06506240, NCT06499311, NCT05575193"
SP6,clinicaltrials,"SLEEP DISORDERS, INTRINSIC",D000020919,16,"NCT01956760, NCT04405427, NCT04188340, NCT03122080, NCT06212934, NCT04872712, NCT02448602, NCT01707706, NCT06443242, NCT02594670, NCT05510700, NCT03386903, NCT04144309, NCT05410288, NCT01891097, NCT05830877"
SP6,clinicaltrials,SLEEP INITIATION AND MAINTENANCE DISORDERS,D000007319,16,"NCT01956760, NCT04405427, NCT04188340, NCT03122080, NCT06212934, NCT04872712, NCT02448602, NCT01707706, NCT06443242, NCT02594670, NCT05510700, NCT03386903, NCT04144309, NCT05410288, NCT01891097, NCT05830877"
SP6,clinicaltrials,SLEEP WAKE DISORDERS,D000012893,18,"NCT01956760, NCT04405427, NCT04188340, NCT03122080, NCT06212934, NCT04872712, NCT02448602, NCT01707706, NCT06443242, NCT02594670, NCT05510700, NCT03386903, NCT06401837, NCT04144309, NCT05410288, NCT06499311, NCT01891097, NCT05830877"
SP6,clinicaltrials,SOMATOFORM DISORDERS,D000013001,2,"NCT03213938, NCT03641807"
SP6,clinicaltrials,SPINAL DISEASES,D000013122,2,"NCT01987622, NCT05823493"
SP6,clinicaltrials,STOMATOGNATHIC DISEASES,D000009057,4,"NCT06280794, NCT05585346, NCT05846217, NCT06544603"
SP6,clinicaltrials,STROKE,D000020521,6,"NCT02472613, NCT02967484, NCT04971603, NCT06401837, NCT05623137, NCT02644161"
SP6,clinicaltrials,SUBSTANCE-RELATED DISORDERS,D000019966,3,"NCT04961294, NCT04789772, NCT04917185"
SP6,clinicaltrials,SYNDROME,D000013577,17,"NCT05947929, NCT03625531, NCT04296422, NCT01573858, NCT05702255, NCT05279963, NCT03881319, NCT04509817, NCT03213938, NCT04917185, NCT05283577, NCT05075551, NCT06219707, NCT03641807, NCT02653911, NCT04387383, NCT06549647"
SP6,clinicaltrials,TAUOPATHIES,D000024801,3,"NCT05078944, NCT03810794, NCT06346275"
SP6,clinicaltrials,THORACIC NEOPLASMS,D000013899,3,"NCT02663492, NCT05730972, NCT06461338"
SP6,clinicaltrials,"TRAUMA, NERVOUS SYSTEM",D000020196,2,"NCT05262816, NCT02868671"
SP6,clinicaltrials,URINARY BLADDER DISEASES,D000001745,11,"NCT02377765, NCT06088394, NCT05997992, NCT05279963, NCT05262816, NCT06020963, NCT06181019, NCT06232200, NCT05798403, NCT03260907, NCT05158361"
SP6,clinicaltrials,"URINARY BLADDER, OVERACTIVE",D000053201,7,"NCT02377765, NCT06088394, NCT05997992, NCT06181019, NCT05798403, NCT03260907, NCT05158361"
SP6,clinicaltrials,URINARY INCONTINENCE,D000014549,8,"NCT05399173, NCT05505526, NCT02819336, NCT03450902, NCT04299932, NCT05531071, NCT03787654, NCT04531683"
SP6,clinicaltrials,URINARY RETENTION,D000016055,3,"NCT03249701, NCT06354244, NCT03662906"
SP6,clinicaltrials,URINATION DISORDERS,D000014555,11,"NCT05399173, NCT05505526, NCT03249701, NCT06354244, NCT03662906, NCT02819336, NCT03450902, NCT04299932, NCT05531071, NCT03787654, NCT04531683"
SP6,clinicaltrials,UROGENITAL DISEASES,D000091642,53,"NCT06095882, NCT02624076, NCT05399173, NCT02588274, NCT06537765, NCT03625531, NCT02377765, NCT05505526, NCT06088394, NCT04998565, NCT01573858, NCT05997992, NCT06364592, NCT05585450, NCT02501772, NCT01259180, NCT05069467, NCT03249701, NCT06354244, NCT06438744, NCT05279963, NCT05262816, NCT06020963, NCT06181019, NCT03125304, NCT04509817, NCT04931355, NCT01481090, NCT03213938, NCT03662906, NCT04172649, NCT02320006, NCT02819336, NCT06232200, NCT05998421, NCT05798403, NCT03450902, NCT04299932, NCT04976751, NCT05075551, NCT05571007, NCT03260907, NCT03641807, NCT05531071, NCT00279071, NCT05158361, NCT03787654, NCT03981120, NCT02051036, NCT02653911, NCT01422928, NCT04531683, NCT06549647"
SP6,clinicaltrials,UROGENITAL NEOPLASMS,D000014565,4,"NCT06095882, NCT05069467, NCT04172649, NCT01422928"
SP6,clinicaltrials,UROLOGIC DISEASES,D000014570,24,"NCT05399173, NCT02377765, NCT05505526, NCT06088394, NCT05997992, NCT02501772, NCT03249701, NCT06354244, NCT05279963, NCT05262816, NCT06020963, NCT06181019, NCT03662906, NCT02819336, NCT06232200, NCT05798403, NCT03450902, NCT04299932, NCT05571007, NCT03260907, NCT05531071, NCT05158361, NCT03787654, NCT04531683"
SP6,clinicaltrials,UROLOGICAL MANIFESTATIONS,D000020924,18,"NCT05399173, NCT02377765, NCT05505526, NCT06088394, NCT05997992, NCT05585450, NCT06020963, NCT06181019, NCT02819336, NCT05798403, NCT03450902, NCT04299932, NCT03260907, NCT05531071, NCT05158361, NCT03787654, NCT02051036, NCT04531683"
SP6,clinicaltrials,UTERINE DISEASES,D000014591,3,"NCT06095882, NCT06364592, NCT01259180"
SP6,clinicaltrials,VASCULAR DISEASES,D000014652,12,"NCT05842265, NCT05822960, NCT04998565, NCT03249701, NCT04459416, NCT02472613, NCT02967484, NCT04971603, NCT06401837, NCT05623137, NCT06401278, NCT02644161"
SP6,clinicaltrials,VIRUS DISEASES,D000014777,8,"NCT06280794, NCT05585346, NCT05846217, NCT06544603, NCT05890508, NCT05289154, NCT05212688, NCT06042777"
SP6,clinicaltrials,VOMITING,D000014839,3,"NCT06340776, NCT03249701, NCT02509143"
SP6,clinicaltrials,WOUNDS AND INJURIES,D000014947,6,"NCT05728450, NCT05262816, NCT05019079, NCT06500715, NCT02868671, NCT04970433"
SP8,clinicaltrials,DYSMENORRHEA,D000004412,2,"NCT03977519, NCT02783534"
SP8,clinicaltrials,MENSTRUATION DISTURBANCES,D000008599,2,"NCT03977519, NCT02783534"
SP8,clinicaltrials,NEUROLOGIC MANIFESTATIONS,D000009461,2,"NCT03977519, NCT02783534"
SP8,clinicaltrials,PAIN,D000010146,2,"NCT03977519, NCT02783534"
SP8,clinicaltrials,PATHOLOGIC PROCESSES,D000010335,2,"NCT03977519, NCT02783534"
SP8,clinicaltrials,PELVIC PAIN,D000017699,2,"NCT03977519, NCT02783534"
SP9,clinicaltrials,ADNEXAL DISEASES,D000000291,3,"NCT03625531, NCT01573858, NCT04509817"
SP9,clinicaltrials,ARTHRITIS,D000001168,11,"NCT01619176, NCT04188925, NCT01569230, NCT05238350, NCT03925467, NCT03366363, NCT03274713, NCT02680912, NCT03359603, NCT03563690, NCT04733352"
SP9,clinicaltrials,BEHAVIORAL SYMPTOMS,D000001526,2,"NCT03328819, NCT05531071"
SP9,clinicaltrials,BREAST CANCER LYMPHEDEMA,D000072656,2,"NCT03373474, NCT04158193"
SP9,clinicaltrials,BREAST DISEASES,D000001941,2,"NCT03373474, NCT04158193"
SP9,clinicaltrials,BREAST NEOPLASMS,D000001943,2,"NCT03373474, NCT04158193"
SP9,clinicaltrials,CARDIOVASCULAR DISEASES,D000002318,3,"NCT01701726, NCT05822960, NCT02975362"
SP9,clinicaltrials,CYSTS,D000003560,3,"NCT03625531, NCT01573858, NCT04509817"
SP9,clinicaltrials,DIABETES COMPLICATIONS,D000048909,2,"NCT06074913, NCT05521737"
SP9,clinicaltrials,DIABETES MELLITUS,D000003920,2,"NCT06074913, NCT05521737"
SP9,clinicaltrials,DIABETIC NEUROPATHIES,D000003929,2,"NCT06074913, NCT05521737"
SP9,clinicaltrials,DISEASE,D000004194,3,"NCT03625531, NCT01573858, NCT04509817"
SP9,clinicaltrials,ENDOCRINE SYSTEM DISEASES,D000004700,5,"NCT03625531, NCT01573858, NCT04509817, NCT06074913, NCT05521737"
SP9,clinicaltrials,FEMALE UROGENITAL DISEASES,D000052776,6,"NCT06537765, NCT03625531, NCT01573858, NCT04509817, NCT06232200, NCT05531071"
SP9,clinicaltrials,FEMALE UROGENITAL DISEASES AND PREGNANCY COMPLICATIONS,D000005261,7,"NCT06537765, NCT03625531, NCT01573858, NCT04509817, NCT06232200, NCT05998421, NCT05531071"
SP9,clinicaltrials,GENITAL DISEASES,D000091662,7,"NCT02624076, NCT06537765, NCT03625531, NCT01573858, NCT05069467, NCT04509817, NCT03981120"
SP9,clinicaltrials,"GENITAL DISEASES, FEMALE",D000005831,4,"NCT06537765, NCT03625531, NCT01573858, NCT04509817"
SP9,clinicaltrials,GONADAL DISORDERS,D000006058,3,"NCT03625531, NCT01573858, NCT04509817"
SP9,clinicaltrials,HOT FLASHES,D000019584,2,"NCT05069467, NCT05331209"
SP9,clinicaltrials,INFERTILITY,D000007246,3,"NCT02624076, NCT01573858, NCT03981120"
SP9,clinicaltrials,JOINT DISEASES,D000007592,11,"NCT01619176, NCT04188925, NCT01569230, NCT05238350, NCT03925467, NCT03366363, NCT03274713, NCT02680912, NCT03359603, NCT03563690, NCT04733352"
SP9,clinicaltrials,LYMPHATIC DISEASES,D000008206,3,"NCT02528539, NCT03373474, NCT04158193"
SP9,clinicaltrials,LYMPHEDEMA,D000008209,3,"NCT02528539, NCT03373474, NCT04158193"
SP9,clinicaltrials,MALE UROGENITAL DISEASES,D000052801,3,"NCT05069467, NCT06232200, NCT05531071"
SP9,clinicaltrials,MENTAL DISORDERS,D000001523,3,"NCT02975362, NCT03328819, NCT05531071"
SP9,clinicaltrials,MUSCULOSKELETAL DISEASES,D000009140,12,"NCT01619176, NCT04188925, NCT01569230, NCT01987622, NCT05238350, NCT03925467, NCT03366363, NCT03274713, NCT02680912, NCT03359603, NCT03563690, NCT04733352"
SP9,clinicaltrials,NEOPLASMS,D000009369,8,"NCT03625531, NCT01573858, NCT03373474, NCT05069467, NCT04509817, NCT04318808, NCT04398875, NCT04158193"
SP9,clinicaltrials,NEOPLASMS BY SITE,D000009371,3,"NCT03373474, NCT05069467, NCT04158193"
SP9,clinicaltrials,NERVOUS SYSTEM DISEASES,D000009422,6,"NCT02975362, NCT03489681, NCT02831114, NCT06074913, NCT05521737, NCT06054087"
SP9,clinicaltrials,NEURALGIA,D000009437,3,"NCT03489681, NCT05521737, NCT06054087"
SP9,clinicaltrials,NEUROLOGIC MANIFESTATIONS,D000009461,5,"NCT03489681, NCT03328819, NCT05521737, NCT04436445, NCT06054087"
SP9,clinicaltrials,NEUROMUSCULAR DISEASES,D000009468,5,"NCT03489681, NCT02831114, NCT06074913, NCT05521737, NCT06054087"
SP9,clinicaltrials,OSTEOARTHRITIS,D000010003,10,"NCT04188925, NCT01569230, NCT05238350, NCT03925467, NCT03366363, NCT03274713, NCT02680912, NCT03359603, NCT03563690, NCT04733352"
SP9,clinicaltrials,"OSTEOARTHRITIS, KNEE",D000020370,10,"NCT04188925, NCT01569230, NCT05238350, NCT03925467, NCT03366363, NCT03274713, NCT02680912, NCT03359603, NCT03563690, NCT04733352"
SP9,clinicaltrials,OVARIAN CYSTS,D000010048,3,"NCT03625531, NCT01573858, NCT04509817"
SP9,clinicaltrials,OVARIAN DISEASES,D000010049,3,"NCT03625531, NCT01573858, NCT04509817"
SP9,clinicaltrials,PAIN,D000010146,5,"NCT03489681, NCT03328819, NCT05521737, NCT04436445, NCT06054087"
SP9,clinicaltrials,PATHOLOGIC PROCESSES,D000010335,7,"NCT03625531, NCT01573858, NCT03373474, NCT04509817, NCT05998421, NCT03981120, NCT04158193"
SP9,clinicaltrials,PERIPHERAL NERVOUS SYSTEM DISEASES,D000010523,5,"NCT03489681, NCT02831114, NCT06074913, NCT05521737, NCT06054087"
SP9,clinicaltrials,POLYCYSTIC OVARY SYNDROME,D000011085,3,"NCT03625531, NCT01573858, NCT04509817"
SP9,clinicaltrials,POSTOPERATIVE COMPLICATIONS,D000011183,2,"NCT03373474, NCT04158193"
SP9,clinicaltrials,RHEUMATIC DISEASES,D000012216,11,"NCT01619176, NCT04188925, NCT01569230, NCT05238350, NCT03925467, NCT03366363, NCT03274713, NCT02680912, NCT03359603, NCT03563690, NCT04733352"
SP9,clinicaltrials,SKIN DISEASES,D000012871,2,"NCT03373474, NCT04158193"
SP9,clinicaltrials,SYNDROME,D000013577,3,"NCT03625531, NCT01573858, NCT04509817"
SP9,clinicaltrials,UROGENITAL DISEASES,D000091642,10,"NCT02624076, NCT06537765, NCT03625531, NCT01573858, NCT05069467, NCT04509817, NCT06232200, NCT05998421, NCT05531071, NCT03981120"
SP9,clinicaltrials,UROLOGIC DISEASES,D000014570,2,"NCT06232200, NCT05531071"
SP9,clinicaltrials,VASCULAR DISEASES,D000014652,3,"NCT01701726, NCT05822960, NCT02975362"
ST1,clinicaltrials,CONJUNCTIVAL DISEASES,D000003229,3,"NCT05552820, NCT00969280, NCT01105221"
ST1,clinicaltrials,CONJUNCTIVITIS,D000003231,3,"NCT05552820, NCT00969280, NCT01105221"
ST1,clinicaltrials,CORNEAL DISEASES,D000003316,3,"NCT05552820, NCT00969280, NCT01105221"
ST1,clinicaltrials,DRY EYE SYNDROMES,D000015352,3,"NCT05552820, NCT00969280, NCT01105221"
ST1,clinicaltrials,EYE DISEASES,D000005128,4,"NCT05552820, NCT02064660, NCT00969280, NCT01105221"
ST1,clinicaltrials,KERATITIS,D000007634,3,"NCT05552820, NCT00969280, NCT01105221"
ST1,clinicaltrials,KERATOCONJUNCTIVITIS,D000007637,3,"NCT05552820, NCT00969280, NCT01105221"
ST1,clinicaltrials,KERATOCONJUNCTIVITIS SICCA,D000007638,3,"NCT05552820, NCT00969280, NCT01105221"
ST1,clinicaltrials,LACRIMAL APPARATUS DISEASES,D000007766,3,"NCT05552820, NCT00969280, NCT01105221"
ST17,clinicaltrials,HYPERSENSITIVITY,D000006967,2,"NCT05553483, NCT05915507"
ST17,clinicaltrials,"HYPERSENSITIVITY, IMMEDIATE",D000006969,2,"NCT05553483, NCT05915507"
ST17,clinicaltrials,IMMUNE SYSTEM DISEASES,D000007154,2,"NCT05553483, NCT05915507"
ST17,clinicaltrials,INFECTIONS,D000007239,2,"NCT05553483, NCT05915507"
ST17,clinicaltrials,NOSE DISEASES,D000009668,2,"NCT05553483, NCT05915507"
ST17,clinicaltrials,OTORHINOLARYNGOLOGIC DISEASES,D000010038,2,"NCT05553483, NCT05915507"
ST17,clinicaltrials,RESPIRATORY HYPERSENSITIVITY,D000012130,2,"NCT05553483, NCT05915507"
ST17,clinicaltrials,RESPIRATORY TRACT DISEASES,D000012140,2,"NCT05553483, NCT05915507"
ST17,clinicaltrials,RESPIRATORY TRACT INFECTIONS,D000012141,2,"NCT05553483, NCT05915507"
ST17,clinicaltrials,RHINITIS,D000012220,2,"NCT05553483, NCT05915507"
ST17,clinicaltrials,"RHINITIS, ALLERGIC",D000065631,2,"NCT05553483, NCT05915507"
ST2,clinicaltrials,BELL PALSY,D000020330,6,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT06063954, NCT06573697"
ST2,clinicaltrials,CONJUNCTIVAL DISEASES,D000003229,2,"NCT05552820, NCT03204903"
ST2,clinicaltrials,CONJUNCTIVITIS,D000003231,2,"NCT05552820, NCT03204903"
ST2,clinicaltrials,CORNEAL DISEASES,D000003316,2,"NCT05552820, NCT03204903"
ST2,clinicaltrials,CRANIAL NERVE DISEASES,D000003389,7,"NCT06280794, NCT06393231, NCT05585346, NCT03580317, NCT06544603, NCT06063954, NCT06573697"
ST2,clinicaltrials,DISEASE ATTRIBUTES,D000020969,2,"NCT06393231, NCT06544603"
ST2,clinicaltrials,DNA VIRUS INFECTIONS,D000004266,6,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT06063954, NCT06573697"
ST2,clinicaltrials,DRY EYE SYNDROMES,D000015352,2,"NCT05552820, NCT03204903"
ST2,clinicaltrials,EYE DISEASES,D000005128,4,"NCT05552820, NCT02064660, NCT03204903, NCT05753137"
ST2,clinicaltrials,FACIAL NERVE DISEASES,D000005155,7,"NCT06280794, NCT06393231, NCT05585346, NCT03580317, NCT06544603, NCT06063954, NCT06573697"
ST2,clinicaltrials,FACIAL PARALYSIS,D000005158,6,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT06063954, NCT06573697"
ST2,clinicaltrials,FACIES,D000019066,2,"NCT06393231, NCT06544603"
ST2,clinicaltrials,HERPESVIRIDAE INFECTIONS,D000006566,6,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT06063954, NCT06573697"
ST2,clinicaltrials,HYPERSENSITIVITY,D000006967,3,"NCT02339714, NCT05553483, NCT05915507"
ST2,clinicaltrials,"HYPERSENSITIVITY, IMMEDIATE",D000006969,3,"NCT02339714, NCT05553483, NCT05915507"
ST2,clinicaltrials,IMMUNE SYSTEM DISEASES,D000007154,3,"NCT02339714, NCT05553483, NCT05915507"
ST2,clinicaltrials,INFECTIONS,D000007239,9,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT02339714, NCT06063954, NCT05553483, NCT06573697, NCT05915507"
ST2,clinicaltrials,KERATITIS,D000007634,2,"NCT05552820, NCT03204903"
ST2,clinicaltrials,KERATOCONJUNCTIVITIS,D000007637,2,"NCT05552820, NCT03204903"
ST2,clinicaltrials,KERATOCONJUNCTIVITIS SICCA,D000007638,2,"NCT05552820, NCT03204903"
ST2,clinicaltrials,LACRIMAL APPARATUS DISEASES,D000007766,2,"NCT05552820, NCT03204903"
ST2,clinicaltrials,MOUTH DISEASES,D000009059,7,"NCT06280794, NCT06393231, NCT05585346, NCT03580317, NCT06544603, NCT06063954, NCT06573697"
ST2,clinicaltrials,NERVOUS SYSTEM DISEASES,D000009422,9,"NCT06280794, NCT06393231, NCT06261801, NCT05585346, NCT03580317, NCT02472613, NCT06544603, NCT06063954, NCT06573697"
ST2,clinicaltrials,NEURALGIA,D000009437,2,"NCT06261801, NCT03580317"
ST2,clinicaltrials,NEUROLOGIC MANIFESTATIONS,D000009461,8,"NCT06280794, NCT06393231, NCT06261801, NCT05585346, NCT03580317, NCT06544603, NCT06063954, NCT06573697"
ST2,clinicaltrials,NEUROMUSCULAR DISEASES,D000009468,2,"NCT06261801, NCT03580317"
ST2,clinicaltrials,NOSE DISEASES,D000009668,3,"NCT02339714, NCT05553483, NCT05915507"
ST2,clinicaltrials,OTORHINOLARYNGOLOGIC DISEASES,D000010038,3,"NCT02339714, NCT05553483, NCT05915507"
ST2,clinicaltrials,PAIN,D000010146,2,"NCT06261801, NCT03580317"
ST2,clinicaltrials,PARALYSIS,D000010243,6,"NCT06280794, NCT06393231, NCT05585346, NCT06544603, NCT06063954, NCT06573697"
ST2,clinicaltrials,PATHOLOGIC PROCESSES,D000010335,2,"NCT06393231, NCT06544603"
ST2,clinicaltrials,PERIPHERAL NERVOUS SYSTEM DISEASES,D000010523,2,"NCT06261801, NCT03580317"
ST2,clinicaltrials,RESPIRATORY HYPERSENSITIVITY,D000012130,3,"NCT02339714, NCT05553483, NCT05915507"
