Row_Number,Acupoint_Code,Relation,Action_Target,Indication,Pinyin_Name,Chinese_Name,SNOMED_code,Mesh_Term,Mesh_Id,NCT_Ids,PMIDs,Acupoint,Anatomy,UBERON code,SNOMED CT code,,,,,,,,,,,,
11672,KI11,located_near,,,,,,,,,,,lower abdomen,,27033000,,,,,,,,,,,,
11673,KI11,located_near,,,,,,,,,,,umbilicus,UBERON_0007118,78220002,,,,,,,,,,,,
11674,KI11,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11675,KI12,located_near,,,,,,,,,,,lower abdomen,,27033000,,,,,,,,,,,,
11676,KI12,located_near,,,,,,,,,,,umbilicus,UBERON_0007118,78220002,,,,,,,,,,,,
11677,KI12,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11678,KI13,located_near,,,,,,,,,,,lower abdomen,,27033000,,,,,,,,,,,,
11679,KI13,located_near,,,,,,,,,,,umbilicus,UBERON_0007118,78220002,,,,,,,,,,,,
11680,KI13,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11681,KI14,located_near,,,,,,,,,,,lower abdomen,,27033000,,,,,,,,,,,,
11682,KI14,located_near,,,,,,,,,,,umbilicus,UBERON_0007118,78220002,,,,,,,,,,,,
11683,KI14,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11684,KI15,located_near,,,,,,,,,,,lower abdomen,,27033000,,,,,,,,,,,,
11685,KI15,located_near,,,,,,,,,,,umbilicus,UBERON_0007118,78220002,,,,,,,,,,,,
11686,KI15,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11687,KI16,located_near,,,,,,,,,,,upper abdomen,,80581009,,,,,,,,,,,,
11688,KI16,located_near,,,,,,,,,,,umbilicus,UBERON_0007118,78220002,,,,,,,,,,,,
11689,KI17,located_near,,,,,,,,,,,upper abdomen,,80581009,,,,,,,,,,,,
11690,KI17,located_near,,,,,,,,,,,umbilicus,UBERON_0007118,78220002,,,,,,,,,,,,
11691,KI17,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11692,KI18,located_near,,,,,,,,,,,upper abdomen,,80581009,,,,,,,,,,,,
11693,KI18,located_near,,,,,,,,,,,umbilicus,UBERON_0007118,78220002,,,,,,,,,,,,
11694,KI18,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11695,KI19,located_near,,,,,,,,,,,upper abdomen,,80581009,,,,,,,,,,,,
11696,KI19,located_near,,,,,,,,,,,umbilicus,UBERON_0007118,78220002,,,,,,,,,,,,
11697,KI19,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11698,KI20,located_near,,,,,,,,,,,upper abdomen,,80581009,,,,,,,,,,,,
11699,KI20,located_near,,,,,,,,,,,umbilicus,UBERON_0007118,78220002,,,,,,,,,,,,
11700,KI20,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11701,KI21,located_near,,,,,,,,,,,upper abdomen,,80581009,,,,,,,,,,,,
11702,KI21,located_near,,,,,,,,,,,umbilicus,UBERON_0007118,78220002,,,,,,,,,,,,
11703,KI21,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11704,KI22,located_near,,,,,,,,,,,anterior thoracic region,,,,,,,,,,,,,,
11705,KI22,located_near,,,,,,,,,,,fifth intercostal space,,117137004,,,,,,,,,,,,
11706,KI22,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11707,KI23,located_near,,,,,,,,,,,anterior thoracic region,,,,,,,,,,,,,,
11708,KI23,located_near,,,,,,,,,,,fourth intercostal space,,117136008,,,,,,,,,,,,
11709,KI23,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11710,KI24,located_near,,,,,,,,,,,anterior thoracic region,,,,,,,,,,,,,,
11711,KI24,located_near,,,,,,,,,,,third intercostal space,,117135007,,,,,,,,,,,,
11712,KI24,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11713,KI25,located_near,,,,,,,,,,,anterior thoracic region,,,,,,,,,,,,,,
11714,KI25,located_near,,,,,,,,,,,second intercostal space,,117134006,,,,,,,,,,,,
11715,KI25,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11716,KI26,located_near,,,,,,,,,,,anterior thoracic region,,,,,,,,,,,,,,
11717,KI26,located_near,,,,,,,,,,,first intercostal space,,117133000,,,,,,,,,,,,
11718,KI26,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11719,KI27,located_near,,,,,,,,,,,anterior thoracic region,,,,,,,,,,,,,,
11720,KI27,located_near,,,,,,,,,,,clavicle,UBERON_0011658,51299004,,,,,,,,,,,,
11721,KI27,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11722,LI1,located_near,,,,,,,,,,,index finger,,83738005,,,,,,,,,,,,
11723,LI1,located_near,,,,,,,,,,,distal phalanx,UBERON_0004300,299711006,,,,,,,,,,,,
11724,LI1,located_near,,,,,,,,,,,index fingernail,,,,,,,,,,,,,,
11725,LI1,located_near,,,,,,,,,,,fingernail,,91456000,,,,,,,,,,,,
11726,LI2,located_near,,,,,,,,,,,index finger,,83738005,,,,,,,,,,,,
11727,LI2,located_near,,,,,,,,,,,second metacarpophalangeal,,,,,,,,,,,,,,
11728,LI2,located_near,,,,,,,,,,,red and white flesh,,,,,,,,,,,,,,
11729,LI3,located_near,,,,,,,,,,,hand,,85562004,,,,,,,,,,,,
11730,LI3,located_near,,,,,,,,,,,second metacarpophalangeal joint,,,,,,,,,,,,,,
11731,LI4,located_near,,,,,,,,,,,hand,,85562004,,,,,,,,,,,,
11732,LI4,located_near,,,,,,,,,,,second metacarpal bone,,81921009,,,,,,,,,,,,
11733,LI5,located_near,,,,,,,,,,,wrist,,8205005,,,,,,,,,,,,
11734,LI5,located_near,,,,,,,,,,,dorsal wrist crease,,,,,,,,,,,,,,
11735,LI5,located_near,,,,,,,,,,,radial styloid process,,,,,,,,,,,,,,
11736,LI5,located_near,,,,,,,,,,,anatomical snuffbox,,278825003,,,,,,,,,,,,
11737,LI6,located_near,,,,,,,,,,,forearm,,14975008,,,,,,,,,,,,
11738,LI6,located_near,,,,,,,,,,,dorsal wrist crease,,,,,,,,,,,,,,
11739,LI7,located_near,,,,,,,,,,,forearm,,14975008,,,,,,,,,,,,
11740,LI7,located_near,,,,,,,,,,,dorsal wrist crease,,,,,,,,,,,,,,
11741,LI8,located_near,,,,,,,,,,,forearm,,14975008,,,,,,,,,,,,
11742,LI8,located_near,,,,,,,,,,,cubital crease,,,,,,,,,,,,,,
11743,LI9,located_near,,,,,,,,,,,forearm,,14975008,,,,,,,,,,,,
11744,LI9,located_near,,,,,,,,,,,cubital crease,,,,,,,,,,,,,,
11745,LI10,located_near,,,,,,,,,,,forearm,,14975008,,,,,,,,,,,,
11746,LI10,located_near,,,,,,,,,,,cubital crease,,,,,,,,,,,,,,
11747,LI11,located_near,,,,,,,,,,,elbow,UBERON_0001461,76248009,,,,,,,,,,,,
11748,LI11,located_near,,,,,,,,,,,humerus,UBERON_0004250,85050009,,,,,,,,,,,,
11749,LI11,located_near,,,,,,,,,,,cubital crease,,,,,,,,,,,,,,
11750,LI12,located_near,,,,,,,,,,,elbow,UBERON_0001461,76248009,,,,,,,,,,,,
11751,LI12,located_near,,,,,,,,,,,humerus,UBERON_0004250,85050009,,,,,,,,,,,,
11752,LI12,located_near,,,,,,,,,,,lateral supraepicondylar ridge,,,,,,,,,,,,,,
11753,LI13,located_near,,,,,,,,,,,arm,UBERON_0001460,40983000,,,,,,,,,,,,
11754,LI13,located_near,,,,,,,,,,,cubital crease,,,,,,,,,,,,,,
11755,LI14,located_near,,,,,,,,,,,arm,UBERON_0001460,40983000,,,,,,,,,,,,
11756,LI14,located_near,,,,,,,,,,,deltoid muscle,,35259002,,,,,,,,,,,,
11757,LI15,located_near,,,,,,,,,,,shoulder girdle,,26444007,,,,,,,,,,,,
11758,LI15,located_near,,,,,,,,,,,acromion,UBERON_0002497,31934006,,,,,,,,,,,,
11759,LI15,located_near,,,,,,,,,,,humerus,UBERON_0004250,85050009,,,,,,,,,,,,
11760,LI16,located_near,,,,,,,,,,,shoulder girdle,,26444007,,,,,,,,,,,,
11761,LI16,located_near,,,,,,,,,,,clavicle,UBERON_0011658,51299004,,,,,,,,,,,,
11762,LI16,located_near,,,,,,,,,,,scapula,UBERON_0006849,79601000,,,,,,,,,,,,
11763,LI17,located_near,,,,,,,,,,,neck,UBERON_0000974,45048000,,,,,,,,,,,,
11764,LI17,located_near,,,,,,,,,,,cricoid cartilage,UBERON_0002375,8600008,,,,,,,,,,,,
11765,LI17,located_near,,,,,,,,,,,sternocleidomastoid muscle,,22823000,,,,,,,,,,,,
11766,LI18,located_near,,,,,,,,,,,neck,UBERON_0000974,45048000,,,,,,,,,,,,
11767,LI18,located_near,,,,,,,,,,,thyroid cartilage,UBERON_0001738,52940008,,,,,,,,,,,,
11768,LI18,located_near,,,,,,,,,,,sternocleidomastoid muscle,,22823000,,,,,,,,,,,,
11769,LI19,located_near,,,,,,,,,,,face,UBERON_0001456,89545001,,,,,,,,,,,,
11770,LI19,located_near,,,,,,,,,,,philtrum,UBERON_0005402,32087006,,,,,,,,,,,,
11771,LI19,located_near,,,,,,,,,,,nostril,,1797002,,,,,,,,,,,,
11772,LI20,located_near,,,,,,,,,,,face,UBERON_0001456,89545001,,,,,,,,,,,,
11773,LI20,located_near,,,,,,,,,,,nasolabial sulcus,,55785008,,,,,,,,,,,,
11774,LI20,located_near,,,,,,,,,,,nose,UBERON_0000004,45206002,,,,,,,,,,,,
11775,LR1,located_near,,,,,,,,,,,great toe,,78883009,,,,,,,,,,,,
11776,LR1,located_near,,,,,,,,,,,distal phalanx,UBERON_0004300,299711006,,,,,,,,,,,,
11777,LR1,located_near,,,,,,,,,,,toenail,,76578001,,,,,,,,,,,,
11778,LR1,located_near,,,,,,,,,,,nail,UBERON_0001705,72651009,,,,,,,,,,,,
11779,LR2,located_near,,,,,,,,,,,foot,,56459004,,,,,,,,,,,,
11780,LR2,located_near,,,,,,,,,,,first and second toes,,,,,,,,,,,,,,
11781,LR2,located_near,,,,,,,,,,,red and white flesh,,,,,,,,,,,,,,
11782,LR3,located_near,,,,,,,,,,,foot,,56459004,,,,,,,,,,,,
11783,LR3,located_near,,,,,,,,,,,first and second metatarsal bones,,,,,,,,,,,,,,
11784,LR3,located_near,,,,,,,,,,,two bones,,,,,,,,,,,,,,
11785,LR3,located_near,,,,,,,,,,,dorsalis pedis artery,UBERON_0001539,86547008,,,,,,,,,,,,
11786,LR3,located_near,,,,,,,,,,,two metatarsal bones,,,,,,,,,,,,,,
11787,LR4,located_near,,,,,,,,,,,ankle,,344001,,,,,,,,,,,,
11788,LR4,located_near,,,,,,,,,,,tibialis anterior tendon,,,,,,,,,,,,,,
11789,LR4,located_near,,,,,,,,,,,medial malleolus,,6417001,,,,,,,,,,,,
11790,LR5,located_near,,,,,,,,,,,leg,UBERON_0000978,30021000,,,,,,,,,,,,
11791,LR5,located_near,,,,,,,,,,,tibia,UBERON_0000979,12611008,,,,,,,,,,,,
11792,LR5,located_near,,,,,,,,,,,medial malleolus,,6417001,,,,,,,,,,,,
11793,LR5,located_near,,,,,,,,,,,patella,UBERON_0002446,64234005,,,,,,,,,,,,
11794,LR6,located_near,,,,,,,,,,,leg,UBERON_0000978,30021000,,,,,,,,,,,,
11795,LR6,located_near,,,,,,,,,,,tibia,UBERON_0000979,12611008,,,,,,,,,,,,
11796,LR6,located_near,,,,,,,,,,,medial malleolus,,6417001,,,,,,,,,,,,
11797,LR6,located_near,,,,,,,,,,,patella,UBERON_0002446,64234005,,,,,,,,,,,,
11798,LR7,located_near,,,,,,,,,,,leg,UBERON_0000978,30021000,,,,,,,,,,,,
11799,LR7,located_near,,,,,,,,,,,tibia,UBERON_0000979,12611008,,,,,,,,,,,,
11800,LR8,located_near,,,,,,,,,,,knee,UBERON_0001465,72696002,,,,,,,,,,,,
11801,LR8,located_near,,,,,,,,,,,semitendinosus and the semimembranosus muscles,,,,,,,,,,,,,,
11802,LR8,located_near,,,,,,,,,,,popliteal crease,,,,,,,,,,,,,,
11803,LR8,located_near,,,,,,,,,,,most prominent tendon,,,,,,,,,,,,,,
11804,LR9,located_near,,,,,,,,,,,thigh,,68367000,,,,,,,,,,,,
11805,LR9,located_near,,,,,,,,,,,gracilis,UBERON_0000950,181689005,,,,,,,,,,,,
11806,LR9,located_near,,,,,,,,,,,sartorius muscles,,,,,,,,,,,,,,
11807,LR9,located_near,,,,,,,,,,,patella,UBERON_0002446,64234005,,,,,,,,,,,,
11808,Lr 9,located_near,,,,,,,,,,,muscle,UBERON_0001630,71616004,,,,,,,,,,,,
11809,LR10,located_near,,,,,,,,,,,thigh,,68367000,,,,,,,,,,,,
11810,LR10,located_near,,,,,,,,,,,artery,UBERON_0001637,51114001,,,,,,,,,,,,
11811,LR11,located_near,,,,,,,,,,,thigh,,68367000,,,,,,,,,,,,
11812,LR11,located_near,,,,,,,,,,,adductor longus muscle,,85629004,,,,,,,,,,,,
11813,LR12,located_near,,,,,,,,,,,groin region,,,,,,,,,,,,,,
11814,LR12,located_near,,,,,,,,,,,pubic symphysis,UBERON_0003699,182200001,,,,,,,,,,,,
11815,LR12,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11816,LR13,located_near,,,,,,,,,,,lateral abdomen,,,,,,,,,,,,,,
11817,LR13,located_near,,,,,,,,,,,11th rib,,,,,,,,,,,,,,
11818,LR13,located_near,,,,,,,,,,,shoulder,UBERON_0001467,16982005,,,,,,,,,,,,
11819,LR14,located_near,,,,,,,,,,,anterior thoracic region,,,,,,,,,,,,,,
11820,LR14,located_near,,,,,,,,,,,sixth intercostal space,,117138009,,,,,,,,,,,,
11821,LR14,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11822,LR14,located_near,,,,,,,,,,,nipple,UBERON_0002030,265780004,,,,,,,,,,,,
11823,Lr14,located_near,,,,,,,,,,,midclavicular line,,279013009,,,,,,,,,,,,
11824,Lr14,located_near,,,,,,,,,,,sixth intercostal space,,117138009,,,,,,,,,,,,
11825,LU1,located_near,,,,,,,,,,,anterior thoracic region,,,,,,,,,,,,,,
11826,LU1,located_near,,,,,,,,,,,first intercostal space,,117133000,,,,,,,,,,,,
11827,LU1,located_near,,,,,,,,,,,infraclavicular fossa,,,,,,,,,,,,,,
11828,LU1,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11829,LU2,located_near,,,,,,,,,,,anterior thoracic region,,,,,,,,,,,,,,
11830,LU2,located_near,,,,,,,,,,,infraclavicular fossa,,,,,,,,,,,,,,
11831,LU2,located_near,,,,,,,,,,,scapula,UBERON_0006849,79601000,,,,,,,,,,,,
11832,LU2,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11833,LU2,located_near,,,,,,,,,,,deltopectoral triangle,,,,,,,,,,,,,,
11834,LU2,located_near,,,,,,,,,,,clavicle,UBERON_0011658,51299004,,,,,,,,,,,,
11835,LU3,located_near,,,,,,,,,,,arm,UBERON_0001460,40983000,,,,,,,,,,,,
11836,LU3,located_near,,,,,,,,,,,biceps brachii muscle,,16225001,,,,,,,,,,,,
11837,LU3,located_near,,,,,,,,,,,anterior axillary fold,,52239003,,,,,,,,,,,,
11838,LU4,located_near,,,,,,,,,,,arm,UBERON_0001460,40983000,,,,,,,,,,,,
11839,LU4,located_near,,,,,,,,,,,biceps brachii muscle,,16225001,,,,,,,,,,,,
11840,LU4,located_near,,,,,,,,,,,anterior axillary fold,,52239003,,,,,,,,,,,,
11841,LU5,located_near,,,,,,,,,,,elbow,UBERON_0001461,76248009,,,,,,,,,,,,
11842,LU5,located_near,,,,,,,,,,,cubital crease,,,,,,,,,,,,,,
11843,LU5,located_near,,,,,,,,,,,biceps brachii tendon,,,,,,,,,,,,,,
11844,LU6,located_near,,,,,,,,,,,forearm,,14975008,,,,,,,,,,,,
11845,LU6,located_near,,,,,,,,,,,palmar wrist crease,,,,,,,,,,,,,,
11846,LU7,located_near,,,,,,,,,,,forearm,,14975008,,,,,,,,,,,,
11847,LU7,located_near,,,,,,,,,,,abductor pollicis longus,UBERON_0001527,256671001,,,,,,,,,,,,
11848,LU7,located_near,,,,,,,,,,,extensor pollicis brevis muscles,,,,,,,,,,,,,,
11849,LU7,located_near,,,,,,,,,,,abductor pollicis longus tendon,,,,,,,,,,,,,,
11850,LU7,located_near,,,,,,,,,,,palmar wrist crease,,,,,,,,,,,,,,
11851,LU8,located_near,,,,,,,,,,,forearm,,14975008,,,,,,,,,,,,
11852,LU8,located_near,,,,,,,,,,,radial styloid process,,,,,,,,,,,,,,
11853,LU8,located_near,,,,,,,,,,,radial artery,UBERON_0001404,45631007,,,,,,,,,,,,
11854,LU8,located_near,,,,,,,,,,,palmar wrist crease,,,,,,,,,,,,,,
11855,LU9,located_near,,,,,,,,,,,wrist,,8205005,,,,,,,,,,,,
11856,LU9,located_near,,,,,,,,,,,radial styloid process,,,,,,,,,,,,,,
11857,LU9,located_near,,,,,,,,,,,scaphoid bone,,30518006,,,,,,,,,,,,
11858,LU9,located_near,,,,,,,,,,,abductor pollicis longus tendon,,,,,,,,,,,,,,
11859,LU9,located_near,,,,,,,,,,,palmar wrist crease,,,,,,,,,,,,,,
11860,LU9,located_near,,,,,,,,,,,radial artery,UBERON_0001404,45631007,,,,,,,,,,,,
11861,LU10,located_near,,,,,,,,,,,palm,,21547004,,,,,,,,,,,,
11862,LU10,located_near,,,,,,,,,,,first metacarpal bone,,4247003,,,,,,,,,,,,
11863,LU10,located_near,,,,,,,,,,,red and white flesh,,,,,,,,,,,,,,
11864,LU11,located_near,,,,,,,,,,,thumb,,76505004,,,,,,,,,,,,
11865,LU11,located_near,,,,,,,,,,,distal phalanx,UBERON_0004300,299711006,,,,,,,,,,,,
11866,LU11,located_near,,,,,,,,,,,thumb nail,,,,,,,,,,,,,,
11867,LU11,located_near,,,,,,,,,,,radial border,,,,,,,,,,,,,,
11868,PC1,located_near,,,,,,,,,,,anterior thoracic region,,,,,,,,,,,,,,
11869,PC1,located_near,,,,,,,,,,,fourth intercostal space,,117136008,,,,,,,,,,,,
11870,PC1,located_near,,,,,,,,,,,anterior median line,,,,,,,,,,,,,,
11871,PC2,located_near,,,,,,,,,,,arm,UBERON_0001460,40983000,,,,,,,,,,,,
11872,PC2,located_near,,,,,,,,,,,biceps brachii muscle,,16225001,,,,,,,,,,,,
11873,PC2,located_near,,,,,,,,,,,anterior axillary fold,,52239003,,,,,,,,,,,,
11874,PC3,located_near,,,,,,,,,,,elbow,UBERON_0001461,76248009,,,,,,,,,,,,
11875,PC3,located_near,,,,,,,,,,,cubital crease,,,,,,,,,,,,,,
11876,PC3,located_near,,,,,,,,,,,biceps brachii tendon,,,,,,,,,,,,,,
11877,PC4,located_near,,,,,,,,,,,forearm,,14975008,,,,,,,,,,,,
11878,PC4,located_near,,,,,,,,,,,palmaris longus,,181636009,,,,,,,,,,,,
11879,PC4,located_near,,,,,,,,,,,flexor carpi radialis,UBERON_0001521,30339000,,,,,,,,,,,,
11880,PC4,located_near,,,,,,,,,,,palmar wrist crease,,,,,,,,,,,,,,
11881,PC4,located_near,,,,,,,,,,,flexor carpi radialis tendon,,,,,,,,,,,,,,
11882,PC5,located_near,,,,,,,,,,,forearm,,14975008,,,,,,,,,,,,
11883,PC5,located_near,,,,,,,,,,,palmaris longus,,181636009,,,,,,,,,,,,
11884,PC5,located_near,,,,,,,,,,,flexor carpi radialis,UBERON_0001521,30339000,,,,,,,,,,,,
11885,PC5,located_near,,,,,,,,,,,palmar wrist crease,,,,,,,,,,,,,,
11886,PC5,located_near,,,,,,,,,,,flexor carpi radialis tendon,,,,,,,,,,,,,,
11887,PC6,located_near,,,,,,,,,,,forearm,,14975008,,,,,,,,,,,,
11888,PC6,located_near,,,,,,,,,,,palmaris longus,,181636009,,,,,,,,,,,,
11889,PC6,located_near,,,,,,,,,,,flexor carpi radialis,UBERON_0001521,30339000,,,,,,,,,,,,
11890,PC6,located_near,,,,,,,,,,,palmar wrist crease,,,,,,,,,,,,,,
11891,PC6,located_near,,,,,,,,,,,flexor carpi radialis tendon,,,,,,,,,,,,,,
11892,PC7,located_near,,,,,,,,,,,wrist,,8205005,,,,,,,,,,,,
11893,PC7,located_near,,,,,,,,,,,palmaris longus,,181636009,,,,,,,,,,,,
11894,PC7,located_near,,,,,,,,,,,flexor carpi radialis,UBERON_0001521,30339000,,,,,,,,,,,,
11895,PC7,located_near,,,,,,,,,,,palmar wrist crease,,,,,,,,,,,,,,
11896,PC7,located_near,,,,,,,,,,,pisiform bone,,,,,,,,,,,,,,
11897,PC8,located_near,,,,,,,,,,,hand,,85562004,,,,,,,,,,,,
11898,PC8,located_near,,,,,,,,,,,second and third metacarpal bones,,,,,,,,,,,,,,
11899,PC8,located_near,,,,,,,,,,,metacarpophalangeal joints,,,,,,,,,,,,,,
11900,PC8,located_near,,,,,,,,,,,third and fourth metacarpal bones,,,,,,,,,,,,,,
11901,PC9,located_near,,,,,,,,,,,middle finger,,65531009,,,,,,,,,,,,
11902,PC9,located_near,,,,,,,,,,,middle fingernail,,,,,,,,,,,,,,
11903,PC9,located_near,,,,,,,,,,,nail,UBERON_0001705,72651009,,,,,,,,,,,,
11904,PC9,located_near,,,,,,,,,,,fingernail,,91456000,,,,,,,,,,,,
11905,SI1,located_near,,,,,,,,,,,little finger,,12406000,,,,,,,,,,,,
11906,SI1,located_near,,,,,,,,,,,distal phalanx,UBERON_0004300,299711006,,,,,,,,,,,,
11907,SI1,located_near,,,,,,,,,,,little fingernail,,,,,,,,,,,,,,
11908,SI1,located_near,,,,,,,,,,,nail,UBERON_0001705,72651009,,,,,,,,,,,,
11909,SI2,located_near,,,,,,,,,,,little finger,,12406000,,,,,,,,,,,,
11910,SI2,located_near,,,,,,,,,,,fifth metacarpophalangeal joint,,,,,,,,,,,,,,
11911,SI2,located_near,,,,,,,,,,,red and white flesh,,,,,,,,,,,,,,
11912,SI3,located_near,,,,,,,,,,,hand,,85562004,,,,,,,,,,,,
11913,SI3,located_near,,,,,,,,,,,fifth metacarpophalangeal joint,,,,,,,,,,,,,,
11914,SI3,located_near,,,,,,,,,,,red and white flesh,,,,,,,,,,,,,,
11915,SI4,located_near,,,,,,,,,,,wrist,,8205005,,,,,,,,,,,,
11916,SI4,located_near,,,,,,,,,,,fifth metacarpal bone,,50939004,,,,,,,,,,,,
11917,SI4,located_near,,,,,,,,,,,triquetrum bone,,,,,,,,,,,,,,
11918,SI5,located_near,,,,,,,,,,,wrist,,8205005,,,,,,,,,,,,
11919,SI5,located_near,,,,,,,,,,,triquetrum bone,,,,,,,,,,,,,,
11920,SI5,located_near,,,,,,,,,,,ulnar styloid process,,,,,,,,,,,,,,
11921,SI6,located_near,,,,,,,,,,,forearm,,14975008,,,,,,,,,,,,
11922,SI6,located_near,,,,,,,,,,,ulnar bone,,,,,,,,,,,,,,
11923,SI6,located_near,,,,,,,,,,,dorsal wrist crease,,,,,,,,,,,,,,
11924,SI6,located_near,,,,,,,,,,,finger,,7569003,,,,,,,,,,,,
11925,SI7,located_near,,,,,,,,,,,forearm,,14975008,,,,,,,,,,,,
11926,SI7,located_near,,,,,,,,,,,ulnar bone,,,,,,,,,,,,,,
11927,SI7,located_near,,,,,,,,,,,flexor carpi ulnaris muscle,UBERON_0001522,14437004,,,,,,,,,,,,
11928,SI7,located_near,,,,,,,,,,,dorsal wrist crease,,,,,,,,,,,,,,
11929,SI8,located_near,,,,,,,,,,,elbow,UBERON_0001461,76248009,,,,,,,,,,,,
11930,SI8,located_near,,,,,,,,,,,olecranon,UBERON_0006810,37888007,,,,,,,,,,,,
11931,SI8,located_near,,,,,,,,,,,humerus bone,,,,,,,,,,,,,,
11932,SI9,located_near,,,,,,,,,,,shoulder girdle,,26444007,,,,,,,,,,,,
11933,SI9,located_near,,,,,,,,,,,shoulder joint,UBERON_0016884,31398001,,,,,,,,,,,,
11934,SI9,located_near,,,,,,,,,,,posterior axillary fold,,55665000,,,,,,,,,,,,
11935,SI 9,located_near,,,,,,,,,,,posterior axillary fold,,55665000,,,,,,,,,,,,
11936,SI 9,located_near,,,,,,,,,,,deltoid muscle,,35259002,,,,,,,,,,,,
11937,SI10,located_near,,,,,,,,,,,shoulder girdle,,26444007,,,,,,,,,,,,
11938,SI10,located_near,,,,,,,,,,,posterior axillary fold,,55665000,,,,,,,,,,,,
11939,SI10,located_near,,,,,,,,,,,scapula,UBERON_0006849,79601000,,,,,,,,,,,,
11940,SI11,located_near,,,,,,,,,,,scapular region,,182345000,,,,,,,,,,,,
11941,SI11,located_near,,,,,,,,,,,scapula,UBERON_0006849,79601000,,,,,,,,,,,,
11942,SI12,located_near,,,,,,,,,,,scapular region,,182345000,,,,,,,,,,,,
11943,SI12,located_near,,,,,,,,,,,supraspinatous fossa,,,,,,,,,,,,,,
11944,SI12,located_near,,,,,,,,,,,scapula,UBERON_0006849,79601000,,,,,,,,,,,,
11945,SI13,located_near,,,,,,,,,,,scapular region,,182345000,,,,,,,,,,,,
11946,SI13,located_near,,,,,,,,,,,scapula,UBERON_0006849,79601000,,,,,,,,,,,,
11947,SI13,located_near,,,,,,,,,,,second thoracic vertebra (T2),,,,,,,,,,,,,,
11948,SI14,located_near,,,,,,,,,,,upper back region,,,,,,,,,,,,,,
11949,SI14,located_near,,,,,,,,,,,first thoracic vertebra (T1),,,,,,,,,,,,,,
11950,SI14,located_near,,,,,,,,,,,posterior median line,,,,,,,,,,,,,,
11951,SI14,located_near,,,,,,,,,,,scapula,UBERON_0006849,79601000,,,,,,,,,,,,
11952,SI15,located_near,,,,,,,,,,,upper back region,,,,,,,,,,,,,,
11953,SI15,located_near,,,,,,,,,,,seventh cervical vertebra (C7),,,,,,,,,,,,,,
11954,SI15,located_near,,,,,,,,,,,posterior median line,,,,,,,,,,,,,,
11955,SI15,located_near,,,,,,,,,,,scapula,UBERON_0006849,79601000,,,,,,,,,,,,
11956,SI16,located_near,,,,,,,,,,,neck,UBERON_0000974,45048000,,,,,,,,,,,,
11957,SI16,located_near,,,,,,,,,,,sternocleidomastoid muscle,,22823000,,,,,,,,,,,,
11958,SI16,located_near,,,,,,,,,,,thyroid cartilage,UBERON_0001738,52940008,,,,,,,,,,,,
11959,SI17,located_near,,,,,,,,,,,neck,UBERON_0000974,45048000,,,,,,,,,,,,
11960,SI17,located_near,,,,,,,,,,,mandible,UBERON_0001684,91609006,,,,,,,,,,,,
11961,SI17,located_near,,,,,,,,,,,sternocleidomastoid muscle,,22823000,,,,,,,,,,,,
11962,SI18,located_near,,,,,,,,,,,face,UBERON_0001456,89545001,,,,,,,,,,,,
11963,SI18,located_near,,,,,,,,,,,zygomatic bone,,13881006,,,,,,,,,,,,
11964,SI18,located_near,,,,,,,,,,,eye,UBERON_0000970,81745001,,,,,,,,,,,,
11965,SI19,located_near,,,,,,,,,,,face,UBERON_0001456,89545001,,,,,,,,,,,,
11966,SI19,located_near,,,,,,,,,,,tragus,UBERON_0010887,59581006,,,,,,,,,,,,
11967,SI19,located_near,,,,,,,,,,,mandible,UBERON_0001684,91609006,,,,,,,,,,,,
11968,SP1,located_near,,,,,,,,,,,great toe,,78883009,,,,,,,,,,,,
11969,SP1,located_near,,,,,,,,,,,distal phalanx,UBERON_0004300,299711006,,,,,,,,,,,,
11970,SP1,located_near,,,,,,,,,,,toenail,,76578001,,,,,,,,,,,,
11971,SP2,located_near,,,,,,,,,,,great toe,,78883009,,,,,,,,,,,,
11972,SP2,located_near,,,,,,,,,,,first metatarsophalangeal joint,,182223003,,,,,,,,,,,,
